artista_id;fecha;popularidad;seguidores
6FxuPrpa8phaP3Xn73emhT;05-16-2020;61;149594
2BJTwV4IpFe2gWL46KKlji;05-16-2020;48;79322
2XOzTjiQuB1TeW6JQKU3j7;05-16-2020;38;183
6P5NO5hzJbuOqSdyPB7SJM;05-16-2020;76;163931
1I5pYXplsbqmHaVWlAEhla;05-16-2020;52;36288
7oPftvlwr6VrsViSDV7fJY;05-16-2020;83;10424719
7MhMgCo0Bl0Kukl93PZbYS;05-16-2020;72;1755613
6FITmSxIMsk6TfulFiCIIz;05-16-2020;60;75358
0u6GtibW46tFX7koQ6uNJZ;05-16-2020;78;55320
5rGrDvrLOV2VV8SCFVGWlj;05-16-2020;86;17559
4ArPQ1Opcksbbf3CPwEjWE;05-16-2020;79;36333
23fqKkggKUBHNkbKtXEls4;05-16-2020;88;6254516
5Wg2b4Mp42gicxEeDNawf7;05-16-2020;77;2950
0Cp8WN4V8Tu4QJQwCN5Md4;05-16-2020;83;269732
6sHCvZe1PHrOAuYlwTLNH4;05-16-2020;82;268005
0fA0VVWsXO9YnASrzqfmYu;05-16-2020;87;3681501
62HcvUj43NJbUB70pjC2Uk;05-16-2020;15;283
4nDoRrQiYLoBzwC5BhVJzF;05-16-2020;89;16157940
0Y5tJX1MQlPlqiwlOH1tJY;05-16-2020;98;9399990
1ShZZUjkbXCjhwrb18BA8I;05-16-2020;75;285767
0VRj0yCOv2FXJNP47XQnx5;05-16-2020;89;3917197
1r4hJ1h58CWwUQe3MxPuau;05-16-2020;87;19486311
7qG3b048QCHVRO5Pv1T5lw;05-16-2020;79;9262982
2Otnykd696YidQYfEGVmNq;05-16-2020;65;285820
3E6xrwgnVfYCrCs0ePERDz;05-16-2020;81;5471334
6PAt558ZEZl0DmdXlnjMgD;05-16-2020;76;3420376
5YGY8feqx7naU7z4HrwZM6;05-16-2020;83;11492808
07YUOmWljBTXwIseAUd9TW;05-16-2020;86;11600627
51Blml2LZPmy7TTiAg47vQ;05-16-2020;81;6693191
2cy1zPcrFcXAJTP0APWewL;05-16-2020;74;1241643
7okwEbXzyT2VffBmyQBWLz;05-16-2020;78;5304220
5KNNVgR6LBIABRIomyCwKJ;05-16-2020;76;614228
79hrYiudVcFyyxyJW0ipTy;05-16-2020;68;395857
37YxyxKbCL7as3bH2adwQE;05-16-2020;46;9925
5Bcrb5qQMVTEbJ43fdIS4A;05-16-2020;59;45790
1yDI9pWnlrJmi9kZn3gkCb;05-16-2020;51;26153
0XHM5ZNJDU8e4CfbWMeSzC;05-16-2020;60;144355
2XdtmipGVPmA62ptDgX8QC;05-16-2020;62;48123
6ps9u0MZquDDBReh8XuBeY;05-16-2020;49;10291
4LEiUm1SRbFMgfqnQTwUbQ;05-16-2020;77;2608207
6nFBonVf7Lqaj05R0v5VGJ;05-16-2020;56;84681
4tvKz56Tr39bkhcQUTO0Xr;05-16-2020;71;996415
3Lg3FGwBxOGuefqekQzRUf;05-16-2020;63;119123
6AyATGg7mDgBlZ4N5uNog0;05-16-2020;71;242726
78CiW0UJbHspFaVuVexOK6;05-16-2020;64;112989
5sXaGoRLSpd7VeyZrLkKwt;05-16-2020;69;427305
3oXddLOOjkoUuC2sX1RMdr;05-16-2020;55;51969
3vsVCHUe68gqUMIZwaVUIK;05-16-2020;54;21608
2AfmfGFbe0A0WsTYm0SDTx;05-16-2020;74;1427706
3HqSLMAZ3g3d5poNaI7GOU;05-16-2020;78;1495462
2uWcrwgWmZcQc3IPBs3tfU;05-16-2020;67;678823
3DiDSECUqqY1AuBP8qtaIa;05-16-2020;82;7452111
1Xyo4u8uXC1ZmMpatF05PJ;05-16-2020;97;20268180
5y2Xq6xcjJb2jVM54GHK3t;05-16-2020;82;4959289
31TPClRtHm23RisEBtV3X7;05-16-2020;84;8992279
21E3waRsmPlU7jZsS13rcj;05-16-2020;80;5218614
5Vuvs6Py2JRU7WiFDVsI7J;05-16-2020;67;111155
1Naqgo0HMRoumRP0e2MXD9;05-16-2020;57;15190
7r2oyrNc0YjSC7hZL87V0Y;05-16-2020;58;179429
2CvCyf1gEVhI0mX6aFXmVI;05-16-2020;73;1298949
1A92IAcd7A6npCA33oGM5i;05-16-2020;66;190262
3gMaNLQm7D9MornNILzdSl;05-16-2020;74;1655707
2ycnb8Er79LoH2AsR5ldjh;05-16-2020;70;967915
3eqjTLE0HfPfh78zjh6TqT;05-16-2020;79;3110256
5dbuFbrHa1SJlQhQX9OUJ2;05-16-2020;68;771033
34jw2BbxjoYalTp8cJFCPv;05-16-2020;70;1274010
6DCIj8jNaNpBz8e5oKFPtp;05-16-2020;69;876912
2cnMpRsOVqtPMfq7YiFE6K;05-16-2020;75;3123290
1fa0cOhromAZdq2xRA4vv8;05-16-2020;71;1217301
7FIoB5PHdrMZVC3q2HE5MS;05-16-2020;71;1485803
3Y3xIwWyq5wnNHPp5gPjOW;05-16-2020;70;530482
1eClJfHLoDI4rZe5HxzBFv;05-16-2020;71;1372158
6IYnSXO40Bh7Zdqhf6rQoj;05-16-2020;59;56652
3lPQ2Fk5JOwGWAF3ORFCqH;05-16-2020;69;806176
0z5DFXmhT4ZNzWElsM7V89;05-16-2020;65;586761
0rvjqX7ttXeg3mTy8Xscbt;05-16-2020;76;2880293
3Z02hBLubJxuFJfhacLSDc;05-16-2020;78;1593061
0LcJLqbBmaGUft1e9Mm8HV;05-16-2020;80;4079441
0SD4eZCN4Kr0wQk56hCdh2;05-16-2020;70;864146
1zuJe6b1roixEKMOtyrEak;05-16-2020;71;1792327
6IRouO5mvvfcyxtPDKMYFN;05-16-2020;72;1566665
51l0uqRxGaczYr4271pVIC;05-16-2020;66;669195
5PN2aHIvLEM98XIorsPMhE;05-16-2020;61;142935
2jzc5TC5TVFLXQlBNiIUzE;05-16-2020;73;1150888
1aX2dmV8XoHYCOQRxjPESG;05-16-2020;64;603965
7oPgCQqMMXEXrNau5vxYZP;05-16-2020;72;971443
5a2EaR3hamoenG9rDuVn8j;05-16-2020;76;4388767
2UZMlIwnkgAEDBsw1Rejkn;05-16-2020;73;1226905
72OaDtakiy6yFqkt4TsiFt;05-16-2020;72;1549027
3cniTumSiUysiPWXapGx1i;05-16-2020;63;190683
3PhoLpVuITZKcymswpck5b;05-16-2020;84;5059955
08GQAI4eElDnROBrJRGE0X;05-16-2020;83;4549659
7xkAwz0bQTGDSbkofyQt3U;05-16-2020;64;417214
3CkvROUTQ6nRi9yQOcsB50;05-16-2020;71;1857208
6dn6x1XOng3LOAnfTjUn77;05-16-2020;74;381117
3w6zswp5THsSKYLICUbDTZ;05-16-2020;69;541616
7n2wHs1TKAczGzO7Dd2rGr;05-16-2020;89;26178902
6VuMaDnrHyPL1p4EHjYLi7;05-16-2020;82;10199174
4IWBUUAFIplrNtaOHcJPRM;05-16-2020;84;5879749
5lXfVoQxVgC5fpjkVqvNYn;05-16-2020;59;44642
5p7f24Rk5HkUZsaS3BLG5F;05-16-2020;81;5607315
3qnGvpP8Yth1AqSBMqON5x;05-16-2020;77;986977
69GGBxA162lTqCwzJG5jLp;05-16-2020;87;15950932
7wLyGTO9vUS7ndlq4BvBGe;05-16-2020;61;15328
0hEurMDQu99nJRq8pTxO14;05-16-2020;84;4504476
0ZED1XzwlLHW4ZaG4lOT6m;05-16-2020;85;2791454
5IH6FPUwQTxPSXurCrcIov;05-16-2020;82;1538486
0B3N0ZINFWvizfa8bKiz4v;05-16-2020;75;555882
5Pwc4xIPtQLFEnJriah9YJ;05-16-2020;84;9788723
45dkTj5sMRSjrmBSBeiHym;05-16-2020;77;500125
5JZ7CnR6gTvEMKX4g70Amv;05-16-2020;88;2753746
6eUKZXaKkcviH0Ku9w2n3V;05-16-2020;93;63277183
7gOdHgIoIKoe4i9Tta6qdD;05-16-2020;84;4013716
4T2k9bgIoC8bbqjqiEl9vZ;05-16-2020;67;150970
2Q9c6ETFOkDDTy53U7DIgr;05-16-2020;64;18374
4npEfmQ6YuiwW1GpUmaq3F;05-16-2020;86;1537296
4xnihxcoXWK3UqryOSnbw5;05-16-2020;78;460081
3XINWZaloea97SIRiyTJxX;05-16-2020;65;228160
4ofCBoyEiGSePFAG500xev;05-16-2020;79;60602
1Cs0zKBU1kc0i8ypK3B9ai;05-16-2020;88;21057292
1HY2Jd0NmPuamShAr6KMms;05-16-2020;87;11525509
4WFtYn5RyU8VGPpPyW9Pxw;05-16-2020;64;38936
3qm84nBOXUEQ2vnTfUTTFC;05-16-2020;82;16479784
711MCceyCBcFnzjGY4Q7Un;05-16-2020;84;14954182
2ye2Wgw4gimLv2eAKyk1NB;05-16-2020;84;13808151
6mdiAmATAx73kdxrNrnlao;05-16-2020;76;5268397
1dLWg6m8RRhizsdqJbhyj3;05-16-2020;64;907833
6ZLTlhejhndI4Rh53vYhrY;05-16-2020;78;2838159
7b85ve82Sh36a3UAx74wut;05-16-2020;65;1317477
4rTv3Ejc7hKMtmoBOK1B4T;05-16-2020;81;912260
4ETSs924pXMzjIeD6E9b4u;05-16-2020;84;393972
5Yo5iU2nf4H41waPl4ZnS1;05-16-2020;72;457914
6bmlMHgSheBauioMgKv2tn;05-16-2020;86;299872
3pjq2pDV9RR6VY55wBjVnp;05-16-2020;76;656602
3YQKmKGau1PzlVlkL1iodx;05-16-2020;87;16814788
2NjfBq1NflQcKSeiDooVjY;05-16-2020;86;1145446
6h1s4i4XKIYv4ErDelLDN0;05-16-2020;83;650160
7oWrEQO1d3klp0Qrfh7a5h;05-16-2020;64;37828
5pVRwX5ZQR7hfJ18w8ZYkl;05-16-2020;83;1383801
4hXT6A14n901v8DU5Of337;05-16-2020;69;99543
4phGZZrJZRo4ElhRtViYdl;05-16-2020;79;5239451
0X2BH1fck6amBIoJhDVmmJ;05-16-2020;83;7852405
0C0XlULifJtAgn6ZNCW2eu;05-16-2020;80;5281486
2yEkZBBjhzKzt6LF5XMaFi;05-16-2020;64;317679
3rIZMv9rysU7JkLzEaC5Jp;05-16-2020;73;1964837
6SsTlCsuCYleNza6xGwynu;05-16-2020;65;84186
2Sqr0DXoaYABbjBo9HaMkM;05-16-2020;73;1402779
1GxkXlMwML1oSg5eLPiAz3;05-16-2020;77;3845700
6wPhSqRtPu1UhRCDX5yaDJ;05-16-2020;74;3425056
3f5W9NEwkc1SAIPFuumcaf;05-16-2020;57;78857
5lKZWd6HiSCLfnDGrq9RAm;05-16-2020;72;2253965
3AQRLZ9PuTAozP28Skbq8V;05-16-2020;79;5852240
6Ff53KvcvAj5U7Z1vojB5o;05-16-2020;72;1250109
6MF9fzBmfXghAz953czmBC;05-16-2020;72;1725779
07YZf4WDAMNwqr4jfgOZ8y;05-16-2020;81;7564987
4gzpq5DPGxSnKTe4SA8HAU;05-16-2020;89;25511484
6jJ0s89eD6GaHleKKya26X;05-16-2020;86;15250478
7o95ZoZt5ZYn31e9z1Hc0a;05-16-2020;68;999872
1yxSLGMDHlW21z4YXirZDS;05-16-2020;84;4230919
6aZyMrc4doVtZyKNilOmwu;05-16-2020;73;1818113
4nNwfeVaNJlfz8RdCT5MJO;05-16-2020;55;71432
4mYFgEjpQT4IKOrjOUKyXu;05-16-2020;61;80678
3BmGtnKgCSGYIUhmivXKWX;05-16-2020;79;6432291
7xTcuBOIAAIGDOSvwYFPzk;05-16-2020;64;179918
2C9n4tQgNLhHPhSCmdsQnk;05-16-2020;62;336649
6biWAmrHyiMkX49LkycGqQ;05-16-2020;67;704452
293zczrfYafIItmnmM3coR;05-16-2020;68;1112316
771qBvjnXOH9Azr6lKy6FB;05-16-2020;62;37158
3WrFJ7ztbogyGnTHbHJFl2;05-16-2020;89;16064877
4hKkEHkaqCsyxNxXEsszVH;05-16-2020;68;66692
3OsRAKCvk37zwYcnzRf5XF;05-16-2020;72;1159904
5e4Dhzv426EvQe3aDb64jL;05-16-2020;73;1905000
1pgtr4nhBQjp9oCUBPyYWh;05-16-2020;63;108674
5MspMQqdVbdwP6ax3GXqum;05-16-2020;67;793241
3NRFinRTEqUCfaTTZmk8ek;05-16-2020;68;672539
14scxEoUN7Dcx1m4EQ7oHe;05-16-2020;55;56405
5DYAABs8rkY9VhwtENoQCz;05-16-2020;69;997029
2Hjj68yyUPiC0HKEOigcEp;05-16-2020;68;675885
6IFXsrXBpwbIqtOUOiAa3p;05-16-2020;64;418574
0SdiiPkr02EUdekHZJkt58;05-16-2020;62;276893
3KEb1kbIZN5jumsjFEWgSW;05-16-2020;58;26042
5rSXSAkZ67PYJSvpUpkOr7;05-16-2020;80;3155096
2oX42qP5ineK3hrhBECLmj;05-16-2020;77;761297
0lJlKQvuM2Sd9DPPyUXcHg;05-16-2020;65;263433
0uq5PttqEjj3IH1bzwcrXF;05-16-2020;71;1731479
6V6WCgi7waF55bJmylC4H5;05-16-2020;67;466173
0L6Gwm0JDrgIQJfjarWSUR;05-16-2020;60;187018
6yJCxee7QumYr820xdIsjo;05-16-2020;77;2108715
6deZN1bslXzeGvOLaLMOIF;05-16-2020;78;4293305
2iEvnFsWxR0Syqu2JNopAd;05-16-2020;70;591351
5aAlzehdUM14I4ppq24Xob;05-16-2020;55;130782
5Wg6XnPTp0xXxFCjywwR9I;05-16-2020;66;546417
48zixAu4wMDZwpVbOenDU7;05-16-2020;64;116847
0z0w28IvsF1gsKhVAMbh9p;05-16-2020;58;104443
4exGY59juoSimpcH1NiuaR;05-16-2020;56;629221
7BFnoFhJjLWcsqmN3Hizqg;05-16-2020;62;293824
59FeKdChfWED6sfb6QQbzj;05-16-2020;40;1600
3F4I37yqRPW4B95eRCHsyA;05-16-2020;43;3950
3Caot8EtHX6wLpNF2wRzS0;05-16-2020;59;259211
7dBCtHnpE9LRrRftcPRbJr;05-16-2020;42;1565
5jN2q5MCOQJaBAYIF7Os4J;05-16-2020;45;6029
33hAj1SghVYxDAxZxNDcyc;05-16-2020;55;67102
56GNqAFg9wJNTwcHsJhyS2;05-16-2020;53;20175
239Y6QdFqVFfdsw6moqSEN;05-16-2020;55;38051
1ThoqLcyIYvZn7iWbj8fsj;05-16-2020;75;885404
4VMYDCV2IEDYJArk749S6m;05-16-2020;92;17983704
0BqALs1lInR9TTOulUADH7;05-16-2020;48;31865
33XkS6h90eeK7e6OJHw0mq;05-16-2020;49;53509
6hrEc1XqVcGLK0Di6zVADR;05-16-2020;46;18570
1JdJprpKvNgqBLGSDrMsv9;05-16-2020;34;1071
4GAVUIrGNz35VbCFfHTsca;05-16-2020;40;8081
4y2MA188txnWeMIw9XwaJS;05-16-2020;43;9531
3b4kLCI0ZJW47TFsNRqgCb;05-16-2020;54;197973
56HZvtrzD82YKMGGJTlIG2;05-16-2020;44;57982
6SFvlarNwNCJVr7p5ZHPp3;05-16-2020;27;958
5UKoKVlU7EDN4UgDuVRAbX;05-16-2020;49;123468
0Xemods2DGcYQi3sqxtHBO;05-16-2020;37;5399
62CcVzIaV3dNGEmE12YAL9;05-16-2020;31;4185
62i8ukH7NagOk7lZE6B3xA;05-16-2020;39;2847
319yZVtYM9MBGqmSQnMyY6;05-16-2020;68;757993
0k17h0D3J5VfsdmQ1iZtE9;05-16-2020;83;12024470
0vn7UBvSQECKJm2817Yf1P;05-16-2020;73;1237704
74ASZWbe4lXaubB36ztrGX;05-16-2020;78;4139898
66CXWjxzNUsdJxJ2JdwvnR;05-16-2020;93;45337639
6S2OmqARrzebs0tKUEyXyp;05-16-2020;86;17029326
6JL8zeS1NmiOftqZTRgdTz;05-16-2020;80;8942835
4ScCswdRlyA23odg9thgIO;05-16-2020;79;2115263
0DxeaLnv6SyYk2DOqkLO8c;05-16-2020;70;1113962
6ySxYu68zTsO5ghsThpGtS;05-16-2020;59;168137
2vf4pRsEY6LpL5tKmqWb64;05-16-2020;71;117748
0RpddSzUHfncUWNJXKOsjy;05-16-2020;69;852293
0zOcE3mg9nS6l3yxt1Y0bK;05-16-2020;73;2876098
5xuNBZoM7z1Vv8IQ6uM0p6;05-16-2020;70;1569161
5qK5bOC6wLtuLhG5KvU17c;05-16-2020;52;53686
4gIdjgLlvgEOz7MexDZzpM;05-16-2020;64;411847
5ZKMPRDHc7qElVJFh3uRqB;05-16-2020;50;76900
7rftfGIYEeZ79sLb58ZBDi;05-16-2020;62;156752
3IZrrNonYELubLPJmqOci2;05-16-2020;65;240245
60df5JBRRPcnSpsIMxxwQm;05-16-2020;72;1514681
5aMmmNxw4vgpc5XC6hK0zp;05-16-2020;64;482069
6O74knDqdv3XaWtkII7Xjp;05-16-2020;70;1752846
1B8ySGDAiXTCvnJNH4HSCG;05-16-2020;61;379513
3rfgbfpPSfXY40lzRK7Syt;05-16-2020;68;990933
0iOVhN3tnSvgDbcg25JoJb;05-16-2020;69;991259
3rRmDmzPcAFwcUDvG5gBqO;05-16-2020;58;299247
37NqXwtb6nIEqRt4EJSoIO;05-16-2020;62;701237
2urZrEdsq72kx0UzfYN8Yv;05-16-2020;66;681437
19y5MFBH7gohEdGwKM7QsP;05-16-2020;67;1327138
4SK1IgkcWWc5HC1TOBq1VS;05-16-2020;45;23837
4QIJ2i8I6urte2scKgkVoY;05-16-2020;50;47115
4YLtscXsxbVgi031ovDDdh;05-16-2020;77;2286908
7tNLRmiAN8hpmFrbIHiHsy;05-16-2020;54;96122
5lkiCO9UQ8B23dZ1o0UV4m;05-16-2020;68;672044
3vidJsiALgVC5ZuweJgeDT;05-16-2020;41;16494
4Sld5LOPbAm1QSq9U32fFV;05-16-2020;55;113475
52BKc9OtCbQstAAPTIvLGH;05-16-2020;49;46461
30vw9jA2FfUcjQNtJPZBEG;05-16-2020;29;1861
7crPfGd2k81ekOoSqQKWWz;05-16-2020;67;586642
33bzrYoIWLx5uox3y0VtHn;05-16-2020;56;128333
2Plkkomsc4DKawkCioLKjc;05-16-2020;49;63154
738OS3zrCO782uDiUN9pet;05-16-2020;56;411231
60ht0hWRy1yjUDfNsLuHuP;05-16-2020;60;142483
20GkA5r78JwVBtZ4tNtriJ;05-16-2020;38;13786
0zlJDQgqnr9AocrH9gs1Es;05-16-2020;55;112145
64tzIMKX4Npx37YLcNZZNC;05-16-2020;35;7287
2jDw8yQFISqLWdK63ITATu;05-16-2020;23;4663
5T4UKHhr4HGIC0VzdZQtAE;05-16-2020;62;389367
4Q5MS10mWfrDyiXVeAAzVd;05-16-2020;52;4607
24To1vtxXzfI8ok2WUeRMs;05-16-2020;41;2898
0AkpPlFLnr0VQwZQeMGht0;05-16-2020;63;75593
4tZwfgrHOc3mvqYlEYSvVi;05-16-2020;82;6137411
2w7IutHv5g4e8LumrwtjWR;05-16-2020;56;11000
1OAjDaKgg00KCUYqDe68un;05-16-2020;74;412503
7wU1naftD3lNq7rNsiDvOR;05-16-2020;60;304130
5Igpc9iLZ3YGtKeYfSrrOE;05-16-2020;67;154517
70ZMFdCGEInTJ0z9KtXQ2u;05-16-2020;26;638
0aNCjE72yyrhKQB1qfPBpi;05-16-2020;45;57808
4ME85YvMUi1hdqhbind7gy;05-16-2020;59;42276
0CmQzDbG5zqRdXh0rcHYx5;05-16-2020;17;51
25Kw8f1zcn9VtUk5Nl3qrp;05-16-2020;54;68029
5J5a0hqBGCelowVl8EkK7z;05-16-2020;38;9069
5rFOQi6066JvXPMQWxB5BJ;05-16-2020;31;466
5sm0jQ1mq0dusiLtDJ2b4R;05-16-2020;67;381288
2a0fbijQhcaj1hOFp5b3id;05-16-2020;49;27551
2w9zwq3AktTeYYMuhMjju8;05-16-2020;68;872602
3OqTvcWgb0xaainosGVvuZ;05-16-2020;60;32602
17wyRaHZkSFc2YwzdMWcS7;05-16-2020;33;246
7jZM5w05mGhw6wTB1okhD9;05-16-2020;60;215607
0IF4B0ZFCLAbcshTusfEl1;05-16-2020;42;4595
3IaqL9bsZtYJkqNLiovVho;05-16-2020;48;48290
68524z8sd176IRenNb1Fjy;05-16-2020;47;40231
2u6q1sXo1CNVNLFCWqWDGo;05-16-2020;35;637
3uitNL8cJAFwhKlDO762Gx;05-16-2020;45;8355
3FfbgiZhcCkoiI7IzOwXlI;05-16-2020;48;13836
6xX1Zl1ebx9oUiIr8iK5HU;05-16-2020;36;2702
07UNjwKXGW68cGvs4ifQlk;05-16-2020;44;5380
68MHAPLIwh1JcUqfhb2MWn;05-16-2020;31;1819
1KiDbdT8AHOwmlA0LwhpQc;05-16-2020;37;3518
6M7eKplcEZB8f87r2FMo3l;05-16-2020;32;1724
2lDf4hYD0RvgNtYgblvb4i;05-16-2020;37;4683
2txHhyCwHjUEpJjWrEyqyX;05-16-2020;71;1465880
5Q2wZO9HtA0UQPMCxQcHiu;05-16-2020;32;267
5tIkXJTex4JY7cv9mmgAZx;05-16-2020;68;339280
5Ul7YrRYtvl8da6i7Ziakt;05-16-2020;32;7121
2EfG2EoT8GFJrMiilbTVl2;05-16-2020;57;38672
2C8mKwk3z5DtqLcSwUdYJ9;05-16-2020;58;57267
4UAnAM35NDxEWd5WXKv7jM;05-16-2020;55;24966
1kDGbuxWknIKx4FlgWxiSp;05-16-2020;68;547163
0RDC2Krd2nmqseGx5C8PQz;05-16-2020;57;61299
2KEqzdPS7M5YwGmiuPTdr5;05-16-2020;69;180426
1kTrYYWMLQsBKlbINUg1Su;05-16-2020;55;3818
6Rx1JKzBrSzoKQtmbVmBnM;05-16-2020;74;197026
6oPQiSj92N4mk5jXLtX1bl;05-16-2020;54;28511
5FxD8fkQZ6KcsSYupDVoSO;05-16-2020;68;250389
3IG3Ub4ra8AuSxCFDVkVco;05-16-2020;51;5514
45FqwUG4hTT6d39r2HUsUe;05-16-2020;59;49021
0ywlMjAP1Sn2yrXn9oEHQB;05-16-2020;8;96
01lbqGTSuT9Jr3gMwiF3Xw;05-16-2020;50;32874
4qEwU3zQyCd1JkSJisFUuY;05-16-2020;25;2823
4KcXOZaofRdvBDl0b8LOYM;05-16-2020;38;2062
0FkC6ADT1KhZkQe1o3Ykeu;05-16-2020;25;2380
4rNhP2V4a54UCel3QaVgGp;05-16-2020;27;149
5e7T6HgLUX7hDhKSF7DFE7;05-16-2020;42;2101
1S0uvW1rgvtkNGma9su3fJ;05-16-2020;58;299644
5oZ0cR8xbAQyt85ZzwWs3H;05-16-2020;21;272
2mBJXhOnDZnZFxvoaGsZlJ;05-16-2020;20;216
6ay9YyFyAgf6eORHdLKKDf;05-16-2020;31;1057
1mORehSVEd7lcaT2d7Sl2K;05-16-2020;61;439371
0Mt9IxntWHsf793bLZhQ9P;05-16-2020;45;24606
0raZp61hFiFlRDWtEqX1HK;05-16-2020;28;2067
2aenOcvulZ1Zltq7bAdbi4;05-16-2020;43;15961
4rGWpZenGw3V8eIx1GRHbz;05-16-2020;12;215
6NdzNrBP8Jbhzp6h7yojht;05-16-2020;55;42929
7A0awCXkE1FtSU8B0qwOJQ;05-16-2020;66;586930
03Xxe7sWXZW0NlayYQQHIn;05-16-2020;36;1753
4H7QVpyCHkaUeEOpCPzZQk;05-16-2020;28;3618
1whjlG0NSaQytgDIWz10GS;05-16-2020;46;35310
3bLSAQPeix7Xm2e5Gtn48R;05-16-2020;60;152967
1n5YEhuNLUQG4fyhft986d;05-16-2020;32;8928
62aOuuT7lqJXkmMJcH8w1C;05-16-2020;27;2849
6zoDxs0nnHuD3dKmi7xIIj;05-16-2020;39;6251
1D9BiGJs3fNXxVidkbKn0M;05-16-2020;39;1878
5e5Zm5z8OPycf55hgDxKIc;05-16-2020;33;2511
1OuxoQIMrPUQOoshgkopYx;05-16-2020;37;15511
79bxUQsBIXO8nVLB9fYKf7;05-16-2020;67;501832
3JlzEFwarS8ZcCGNFy11y4;05-16-2020;55;68057
1XgFuvRd7r5g0h844A5ZUQ;05-16-2020;69;833026
6Q192DXotxtaysaqNPy5yR;05-16-2020;78;6318591
4AK6F7OLvEQ5QYCBNiQWHq;05-16-2020;89;15707832
2d3VHzlOEwXvmBdS4pzOPL;05-16-2020;64;722459
5Z1CCuBsyhEHngq3U5IraY;05-16-2020;74;1592819
2gsggkzM5R49q6jpPvazou;05-16-2020;75;7343467
3nlHsNqwCSvT988ZfSW1Yh;05-16-2020;67;543814
2NhdGz9EDv2FeUw6udu2g1;05-16-2020;68;1996936
3e7awlrlDSwF3iM0WBjGMp;05-16-2020;83;7354644
543ccHFPnZfJMD8tRGPtu7;05-16-2020;64;120075
2lKeiALM1T2TZrOiTYlLNA;05-16-2020;58;26896
4SqTiwOEdYrNayaGMkc7ia;05-16-2020;68;216566
57bUPid8xztkieZfS7OlEV;05-16-2020;68;1037813
26VFTg2z8YR0cCuwLzESi2;05-16-2020;91;10423798
4GvEc3ANtPPjt1ZJllr5Zl;05-16-2020;84;3203484
0hCNtLu0JehylgoiP8L4Gh;05-16-2020;92;17483951
1i8SpTcr7yvPOmcqrbnVXY;05-16-2020;92;22721897
6y8XlgIV8BLlIg1tT1R10i;05-16-2020;75;758392
2RDOrhPqAM4jzTRCEb19qX;05-16-2020;72;836814
3QSQFmccmX81fWCUSPTS7y;05-16-2020;80;1083140
7plUpXSFcSJUZSiZAoXqr1;05-16-2020;69;882980
5WUlDfRSoLAfcVSX1WnrxN;05-16-2020;86;16253507
7mRVAzlt1fAAR9Cut6Rq8c;05-16-2020;49;154936
7h4j9YTJJuAHzLCc3KCvYu;05-16-2020;71;374386
2feDdbD5araYcm6JhFHHw7;05-16-2020;80;1105547
40LHVA5BTQp9RxHOQ9JPYj;05-16-2020;74;1250830
6LuN9FCkKOj5PcnpouEgny;05-16-2020;93;11332124
1uNFoZAHBGtllmzznpCI3s;05-16-2020;95;34617479
7dGJo4pcD2V6oG8kP0tJRR;05-16-2020;94;34628312
6Xgp2XMz1fhVYe7i6yNAax;05-16-2020;88;4614664
4vhNDa5ycK0ST968ek7kRr;05-16-2020;75;3795161
2DlGxzQSjYe5N6G9nkYghR;05-16-2020;79;7996553
4wLXwxDeWQ8mtUIRPxGiD6;05-16-2020;79;4013077
3nlpTZci9O5W8RsNoNH559;05-16-2020;74;1736102
6vWDO969PvNqNYHIOW5v0m;05-16-2020;89;22669066
0EmeFodog0BfCgMzAIvKQp;05-16-2020;86;18639758
60rpJ9SgigSd16DOAG7GSa;05-16-2020;75;159050
7iPH2BRBF9wKa6ljxvdext;05-16-2020;56;55429
3ccVtqcqedranb7y8eywJ5;05-16-2020;61;70511
33szNKNcVX8x0jl8X7hxHL;05-16-2020;48;58498
5jq01ts8cBQWwVZOpMax6s;05-16-2020;52;29945
4dcU7cmzO3GECQGSKwl92z;05-16-2020;50;12315
0z9hynUsIjf0ddI4uHqPWX;05-16-2020;60;97555
5fIZHCg2de8322HZodBDWL;05-16-2020;54;38433
10exVja0key0uqUkk6LJRT;05-16-2020;77;2021655
2KOxHm9lGE9lFZDQdebD6B;05-16-2020;46;13726
0syIRg9MPSpJIC0QCPUaHB;05-16-2020;57;45068
3DIk8KcmVKTr4uGw3AuCtJ;05-16-2020;49;11872
3QOwPxkPpGvhbiPaEs7Pnl;05-16-2020;42;9309
5dUUxJQg27XaHdKyLYwNg5;05-16-2020;51;6455
7zOuMHqRJ6YOMnCGpLfuTU;05-16-2020;50;28714
52zMTJCKluDlFwMQWmccY7;05-16-2020;67;665268
2KC9Qb60EaY0kW4eH68vr3;05-16-2020;75;664122
7bmYpVgQub656uNTu6qGNQ;05-16-2020;64;278794
0qlWcS66ohOIi0M8JZwPft;05-16-2020;66;790461
5r1tUTxVSgvBHnoDuDODPH;05-16-2020;69;472597
2PSJ6YriU7JsFucxACpU7Y;05-16-2020;70;852311
2HPaUgqeutzr3jx5a9WyDV;05-16-2020;83;2323145
6hfwwpXqZPRC9CsKI7qtv1;05-16-2020;76;666510
2jku7tDXc6XoB6MO2hFuqg;05-16-2020;88;2911620
1A9o3Ljt67pFZ89YtPPL5X;05-16-2020;71;345862
4O15NlyKLIASxsJ0PrXPfz;05-16-2020;94;8580639
